Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,size
30007,0.43,Very Good,E,SI2,62.7,55.0,716,4.83,4.87,3.04,71.50718400000001
30008,0.43,Very Good,D,SI2,61.1,58.0,716,4.86,4.9,2.98,70.96572
30009,0.43,Very Good,H,SI1,61.5,58.0,716,4.8,4.86,2.97,69.28416
30010,0.35,Very Good,E,VS2,61.9,61.0,716,4.5,4.54,2.8,57.20399999999999
30011,0.32,Very Good,F,VVS2,62.0,55.0,717,4.38,4.42,2.73,52.851708
30012,0.42,Very Good,F,SI1,63.1,56.0,717,4.77,4.8,3.02,69.14591999999999
30013,0.45,Ideal,I,VS2,61.9,54.0,717,4.92,4.94,3.05,74.12964
30014,0.38,Ideal,E,VS2,61.5,56.0,717,4.65,4.69,2.87,62.59039500000001
30015,0.31,Ideal,H,VS1,61.3,55.0,717,4.36,4.41,2.69,51.722244
30016,0.4,Very Good,F,SI1,61.7,62.0,717,4.71,4.76,2.92,65.465232
30017,0.42,Premium,G,SI1,62.7,59.0,717,4.72,4.75,2.97,66.5874
30018,0.4,Good,H,VS2,63.1,62.0,717,4.75,4.66,2.97,65.74095000000001
30019,0.41,Very Good,D,SI1,63.0,57.0,717,4.64,4.7,2.94,64.11552
30020,0.41,Very Good,D,SI1,60.3,63.0,717,4.78,4.8,2.89,66.30816
30021,0.41,Good,D,SI1,63.1,57.0,717,4.68,4.73,2.97,65.74510800000002
30022,0.41,Very Good,D,SI1,63.0,56.0,717,4.75,4.8,3.01,68.628
30023,0.36,Ideal,E,VS2,61.3,56.0,718,4.59,4.61,2.82,59.670918
30024,0.3,Ideal,D,VS1,62.2,57.0,718,4.26,4.29,2.66,48.612564
30025,0.3,Ideal,D,VS1,61.6,54.0,718,4.34,4.36,2.68,50.712032
30026,0.36,Ideal,F,SI1,61.6,56.0,718,4.62,4.57,2.83,59.75092200000001
30027,0.32,Ideal,G,VS1,62.3,55.0,718,4.41,4.39,2.74,53.046126
30028,0.32,Ideal,G,VS1,62.5,57.0,718,4.37,4.34,2.72,51.58697600000001
30029,0.43,Good,E,SI1,63.4,56.0,718,4.77,4.79,3.03,69.23034899999999
30030,0.35,Premium,E,VS1,62.2,58.0,718,4.47,4.5,2.79,56.12085
30031,0.39,Good,F,SI1,63.3,54.0,718,4.62,4.67,2.94,63.431676
30032,0.39,Very Good,J,VVS1,61.8,56.0,718,4.64,4.71,2.89,63.159216
30033,0.39,Good,H,VS2,63.1,58.0,718,4.63,4.66,2.93,63.217094
30034,0.39,Ideal,F,SI1,62.5,55.0,718,4.63,4.68,2.91,63.055043999999995
30035,0.35,Ideal,E,VS1,61.5,57.0,718,4.52,4.55,2.79,57.37914
30036,0.39,Good,F,SI1,63.6,58.0,718,4.6,4.65,2.94,62.8866
30037,0.39,Very Good,J,VVS1,62.5,58.0,718,4.61,4.67,2.9,62.43323
30038,0.39,Very Good,J,VVS1,62.8,58.0,718,4.61,4.66,2.91,62.51436600000001
30039,0.3,Very Good,D,VVS2,59.3,57.0,719,4.39,4.41,2.61,50.529339
30040,0.32,Ideal,D,VS2,61.3,56.0,719,4.4,4.44,2.71,52.942560000000014
30041,0.39,Ideal,E,SI1,62.1,53.0,719,4.69,4.72,2.92,64.639456
30042,0.33,Ideal,I,IF,61.5,56.0,719,4.43,4.47,2.74,54.257754000000006
30043,0.3,Good,D,VVS2,61.6,63.0,719,4.23,4.27,2.62,47.32270200000001
30044,0.38,Good,F,VS2,60.3,61.0,719,4.68,4.71,2.83,62.381124
30045,0.47,Fair,F,SI2,67.6,57.0,719,4.81,4.72,3.23,73.33133599999998
30046,0.41,Premium,G,SI1,61.5,59.0,719,4.75,4.78,2.93,66.52565000000001
30047,0.41,Very Good,G,SI1,62.5,57.0,719,4.69,4.72,2.94,65.082192
30048,0.41,Premium,G,SI1,62.7,58.0,719,4.7,4.74,2.96,65.94288
30049,0.41,Premium,G,SI1,61.4,60.0,719,4.75,4.82,2.94,67.3113
30050,0.41,Very Good,G,SI1,62.7,55.0,719,4.77,4.8,3.0,68.68799999999999
30051,0.41,Very Good,G,SI1,60.3,60.0,719,4.76,4.8,2.88,65.80224
30052,0.41,Premium,G,SI1,59.1,58.0,719,4.83,4.88,2.87,67.647048
30053,0.41,Premium,G,SI1,62.5,58.0,719,4.75,4.78,2.98,67.6609
30054,0.41,Premium,G,SI1,61.7,59.0,719,4.71,4.73,2.91,64.82985300000001
30055,0.41,Premium,G,SI1,62.6,59.0,719,4.72,4.77,2.97,66.867768
30056,0.41,Premium,G,SI1,61.3,58.0,719,4.76,4.8,2.93,66.94464
30057,0.41,Premium,G,SI1,61.3,60.0,719,4.75,4.81,2.93,66.943175
30058,0.41,Very Good,G,SI1,62.9,56.0,719,4.7,4.75,2.97,66.30525
30059,0.41,Ideal,G,SI1,62.6,54.0,719,4.74,4.78,2.98,67.51845600000001
30060,0.41,Premium,G,SI1,60.3,59.0,719,4.76,4.79,2.88,65.66515199999999
30061,0.32,Premium,G,VS2,61.9,58.0,720,4.43,4.36,2.72,52.53625600000001
30062,0.3,Ideal,G,VVS1,61.8,56.0,720,4.34,4.37,2.69,51.018002
30063,0.31,Ideal,E,VS2,62.5,54.0,720,4.33,4.37,2.72,51.468112000000005
30064,0.34,Ideal,G,VS1,60.6,57.0,720,4.52,4.57,2.75,56.805099999999996
30065,0.3,Ideal,D,VS1,62.0,57.0,720,4.27,4.31,2.66,48.953841999999995
30066,0.32,Ideal,D,VS1,61.4,56.0,720,4.38,4.41,2.7,52.152660000000004
30067,0.4,Good,H,SI2,63.8,57.0,720,4.7,4.67,2.99,65.62751000000002
30068,0.32,Ideal,G,VS2,59.8,57.0,720,4.46,4.43,2.66,52.555748
30069,0.32,Ideal,G,VS2,60.3,57.0,720,4.46,4.43,2.68,52.950904
30070,0.32,Premium,G,VS2,59.9,57.0,720,4.51,4.47,2.69,54.229592999999994
30071,0.32,Premium,G,VS2,62.3,60.0,720,4.4,4.37,2.73,52.49244
30072,0.32,Ideal,F,SI2,61.7,56.0,720,4.44,4.41,2.73,53.454492
30073,0.32,Premium,E,SI1,61.9,59.0,720,4.39,4.36,2.71,51.870484
30074,0.32,Premium,E,SI1,62.2,57.0,720,4.43,4.38,2.74,53.165316
30075,0.32,Ideal,E,SI1,61.8,55.0,720,4.45,4.42,2.74,53.893060000000006
30076,0.32,Premium,E,SI1,60.1,60.0,720,4.47,4.42,2.67,52.75225799999999
30077,0.32,Very Good,E,SI1,63.2,56.0,720,4.38,4.35,2.76,52.58627999999999
30078,0.4,Good,H,SI2,63.7,59.0,720,4.69,4.64,2.97,64.63195200000001
30079,0.32,Ideal,I,VVS2,63.0,57.0,720,4.37,4.33,2.74,51.846554000000005
30080,0.32,Premium,I,VVS2,61.9,59.0,720,4.38,4.35,2.7,51.443099999999994
30081,0.32,Premium,I,VVS2,62.1,59.0,720,4.38,4.35,2.71,51.63362999999999
30082,0.32,Ideal,I,VVS2,62.6,54.0,720,4.41,4.37,2.75,52.997175000000006
30083,0.32,Premium,I,VVS2,60.7,59.0,720,4.43,4.4,2.68,52.23856000000001
30084,0.32,Ideal,I,VVS2,61.5,56.0,720,4.42,4.4,2.71,52.70408
30085,0.32,Ideal,H,VS1,60.2,56.0,720,4.49,4.44,2.69,53.62676400000001
30086,0.32,Ideal,H,VS1,61.3,55.0,720,4.43,4.41,2.71,52.943373
30087,0.32,Ideal,H,VS1,61.1,56.0,720,4.46,4.44,2.72,53.86252800000001
30088,0.32,Premium,H,VS1,60.2,58.0,720,4.47,4.43,2.68,53.069628
30089,0.32,Ideal,H,VS1,61.8,55.0,720,4.42,4.41,2.73,53.213706
30090,0.32,Premium,H,VS1,60.5,59.0,720,4.42,4.41,2.67,52.044174
30091,0.32,Premium,H,VS1,60.6,60.0,720,4.44,4.4,2.68,52.35648000000002
30092,0.32,Ideal,H,VS1,63.0,57.0,720,4.39,4.37,2.76,52.948668
30093,0.32,Premium,H,VS1,61.7,58.0,720,4.41,4.37,2.71,52.226307000000006
30094,0.32,Ideal,H,VS1,62.9,54.0,720,4.41,4.37,2.76,53.189892
30095,0.32,Premium,H,VS1,61.7,61.0,720,4.43,4.38,2.72,52.777248
30096,0.32,Premium,H,VS1,61.7,58.0,720,4.44,4.38,2.72,52.89638400000001
30097,0.32,Ideal,H,VS1,61.5,57.0,720,4.42,4.4,2.71,52.70408
30098,0.32,Ideal,H,VS1,61.9,55.0,720,4.42,4.4,2.73,53.09304
30099,0.32,Ideal,H,VS1,63.0,55.0,720,4.42,4.4,2.78,54.065439999999995
30100,0.32,Ideal,H,VS1,62.8,55.0,720,4.41,4.35,2.75,52.754625
30101,0.32,Ideal,H,VS1,63.0,57.0,720,4.35,4.32,2.73,51.30215999999999
30102,0.32,Premium,H,VS1,61.3,60.0,720,4.38,4.33,2.67,50.637617999999996
30103,0.32,Very Good,H,VS1,63.1,57.0,720,4.37,4.34,2.75,52.155950000000004
30104,0.32,Premium,H,VS1,62.4,58.0,720,4.4,4.35,2.73,52.2522
30105,0.32,Premium,H,VS1,62.8,58.0,720,4.37,4.35,2.74,52.08603
30106,0.32,Premium,H,VS1,62.3,58.0,720,4.39,4.34,2.72,51.823071999999996
30107,0.32,Premium,G,VS2,61.0,59.0,720,4.46,4.42,2.71,53.422772
30108,0.32,Premium,G,VS2,59.8,59.0,720,4.52,4.48,2.69,54.471424
30109,0.32,Premium,G,VS2,60.8,59.0,720,4.44,4.41,2.69,52.671276
30110,0.32,Premium,G,VS2,60.2,57.0,720,4.45,4.42,2.67,52.51623
30111,0.32,Premium,G,VS2,61.1,58.0,720,4.45,4.42,2.71,53.30299
30112,0.32,Ideal,G,VS2,61.4,55.0,720,4.46,4.4,2.72,53.37728000000001
30113,0.32,Premium,G,VS2,60.5,58.0,720,4.42,4.41,2.67,52.044174
30114,0.32,Ideal,G,VS2,61.8,55.0,720,4.42,4.41,2.73,53.213706
30115,0.32,Ideal,G,VS2,61.8,55.0,720,4.43,4.41,2.73,53.334099
30116,0.32,Premium,G,VS2,61.5,60.0,720,4.42,4.4,2.71,52.70408
30117,0.32,Ideal,G,VS2,61.5,57.0,720,4.41,4.4,2.71,52.58484000000001
30118,0.32,Premium,G,VS2,61.5,59.0,720,4.42,4.4,2.71,52.70408
30119,0.32,Ideal,G,VS2,61.6,57.0,720,4.41,4.39,2.71,52.465329
30120,0.32,Ideal,G,VS2,62.0,57.0,720,4.41,4.39,2.73,52.852527
30121,0.32,Premium,G,VS2,60.7,58.0,720,4.42,4.38,2.67,51.690132
30122,0.32,Ideal,G,VS2,61.8,57.0,720,4.42,4.38,2.72,52.658112
30123,0.32,Ideal,G,VS2,62.5,56.0,720,4.42,4.38,2.75,53.2389
30124,0.32,Ideal,G,VS2,61.4,57.0,720,4.4,4.39,2.7,52.1532
30125,0.32,Ideal,G,VS2,62.0,57.0,720,4.4,4.37,2.72,52.300160000000005
30126,0.32,Premium,G,VS2,62.0,59.0,720,4.41,4.37,2.72,52.419024000000014
30127,0.32,Ideal,G,VS2,61.7,57.0,720,4.4,4.38,2.71,52.227120000000006
30128,0.32,Premium,G,VS2,61.2,59.0,720,4.41,4.38,2.69,51.959502
30129,0.32,Ideal,G,VS2,61.8,57.0,720,4.4,4.37,2.71,52.10788
30130,0.32,Premium,G,VS2,62.6,58.0,720,4.39,4.37,2.74,52.56498200000001
30131,0.32,Ideal,G,VS2,61.4,56.0,720,4.39,4.37,2.69,51.605767
30132,0.32,Premium,G,VS2,62.3,58.0,720,4.41,4.36,2.73,52.49134800000001
30133,0.32,Very Good,G,VS2,63.3,54.0,720,4.39,4.36,2.77,53.018907999999996
30134,0.32,Premium,G,VS2,61.5,60.0,720,4.39,4.36,2.69,51.487676
30135,0.32,Premium,G,VS2,62.5,58.0,720,4.38,4.36,2.73,52.134264
30136,0.32,Premium,G,VS2,61.5,58.0,720,4.4,4.35,2.69,51.4866
30137,0.32,Premium,G,VS2,62.1,60.0,720,4.39,4.34,2.71,51.632546
30138,0.32,Premium,G,VS2,62.0,58.0,720,4.38,4.33,2.7,51.20658
30139,0.32,Premium,G,VS2,62.6,59.0,720,4.36,4.33,2.72,51.350336000000006
30140,0.32,Premium,G,VS2,62.6,60.0,720,4.36,4.33,2.72,51.350336000000006
30141,0.32,Premium,G,VS2,62.4,59.0,720,4.36,4.33,2.71,51.161548
30142,0.32,Premium,G,VS2,61.7,60.0,720,4.4,4.32,2.69,51.13152000000001
30143,0.32,Premium,G,VS2,62.5,60.0,720,4.38,4.32,2.72,51.46675200000001
30144,0.32,Very Good,G,VS2,63.1,57.0,720,4.35,4.3,2.73,51.06464999999999
30145,0.32,Premium,G,VS2,62.8,58.0,720,4.35,4.31,2.72,50.99591999999999
30146,0.32,Ideal,E,SI1,61.9,56.0,720,4.43,4.39,2.73,53.092220999999995
30147,0.32,Premium,E,SI1,60.2,60.0,720,4.44,4.39,2.66,51.84765600000001
30148,0.32,Premium,E,SI1,61.6,56.0,720,4.41,4.39,2.71,52.465329
30149,0.32,Premium,E,SI1,62.3,58.0,720,4.4,4.37,2.73,52.49244
30150,0.32,Very Good,E,SI1,63.4,55.0,720,4.36,4.35,2.76,52.34616
30151,0.32,Very Good,E,SI1,63.1,56.0,720,4.39,4.36,2.76,52.827504
30152,0.32,Premium,E,SI1,62.2,58.0,720,4.39,4.36,2.72,52.061888
30153,0.32,Premium,E,SI1,62.8,57.0,720,4.39,4.34,2.74,52.204124
30154,0.32,Very Good,E,SI1,63.3,56.0,720,4.35,4.34,2.75,51.917249999999996
30155,0.45,Premium,J,SI2,60.9,57.0,720,4.95,4.9,3.05,73.97775
30156,0.5,Very Good,E,I1,63.1,61.0,720,5.04,4.97,3.16,79.154208
30157,0.3,Ideal,E,SI1,61.4,56.0,720,4.36,4.33,2.67,50.406396
30158,0.4,Good,D,SI1,63.1,61.0,720,4.67,4.71,2.96,65.107272
30159,0.4,Good,D,SI1,63.5,55.0,720,4.67,4.72,2.98,65.68635199999999
30160,0.4,Very Good,D,SI1,63.0,57.0,720,4.66,4.7,2.95,64.6109
30161,0.4,Good,D,SI1,63.3,57.0,720,4.68,4.71,2.97,65.467116
30162,0.4,Very Good,D,SI1,60.3,62.0,720,4.7,4.75,2.85,63.62625
30163,0.4,Good,D,SI1,63.6,57.0,720,4.67,4.7,2.98,65.40802000000001
30164,0.4,Very Good,D,SI1,63.0,57.0,720,4.66,4.7,2.95,64.6109
30165,0.4,Very Good,D,VS2,60.5,58.0,720,4.76,4.82,2.9,66.53528
30166,0.4,Good,D,SI1,63.1,57.0,720,4.69,4.73,2.97,65.88558900000002
30167,0.4,Very Good,D,SI1,62.5,61.0,720,4.66,4.69,2.92,63.81776800000001
30168,0.32,Very Good,F,VVS2,63.0,56.0,721,4.37,4.39,2.76,52.948668
30169,0.31,Very Good,E,VVS2,64.2,55.0,721,4.24,4.3,2.74,49.95568
30170,0.27,Very Good,D,VVS1,62.3,54.0,721,4.18,4.21,2.61,45.930257999999995
30171,0.35,Very Good,D,VS2,62.6,56.0,721,4.48,4.5,2.81,56.649600000000014
30172,0.38,Ideal,I,VVS2,62.0,55.0,721,4.64,4.69,2.89,62.89102400000001
30173,0.3,Ideal,E,VVS2,62.0,55.0,721,4.31,4.34,2.68,50.130472
30174,0.38,Ideal,G,VS2,61.0,55.0,721,4.67,4.71,2.86,62.90770199999999
30175,0.38,Ideal,G,VS2,59.5,58.0,721,4.75,4.77,2.83,64.120725
30176,0.38,Ideal,H,VS1,61.1,55.0,721,4.68,4.72,2.87,63.39715199999999
30177,0.29,Ideal,G,IF,61.3,56.0,721,4.26,4.29,2.62,47.881547999999995
30178,0.38,Good,H,VS1,64.4,57.0,721,4.54,4.59,2.94,61.265484
30179,0.35,Good,G,VS1,58.6,60.5,721,4.62,4.68,2.72,58.81075200000001
30180,0.39,Premium,H,SI2,62.4,59.0,721,4.65,4.58,2.88,61.33536
30181,0.33,Ideal,I,VVS2,61.0,56.0,722,4.48,4.51,2.74,55.36115200000001
30182,0.34,Ideal,G,VVS2,62.0,55.0,722,4.47,4.5,2.78,55.91969999999999
30183,0.34,Ideal,H,VVS1,62.3,54.0,722,4.46,4.5,2.79,55.9953
30184,0.31,Ideal,E,VS1,61.6,55.0,722,4.39,4.41,2.71,52.465329
30185,0.31,Ideal,E,VS1,61.2,55.0,722,4.4,4.43,2.7,52.628400000000006
30186,0.41,Ideal,H,SI1,62.4,53.0,722,4.78,4.81,2.99,68.745482
30187,0.41,Ideal,D,SI1,61.3,56.0,722,4.8,4.82,2.95,68.2512
30188,0.4,Fair,G,VS2,64.6,55.0,722,4.62,4.64,2.99,64.096032
30189,0.35,Ideal,E,VS2,63.5,54.0,722,4.48,4.43,2.83,56.165312
30190,0.33,Premium,G,VVS2,61.3,59.0,722,4.42,4.45,2.72,53.499680000000005
30191,0.42,Very Good,F,SI1,60.6,61.0,722,4.83,4.87,2.94,69.15497400000001
30192,0.42,Very Good,E,SI1,61.5,61.0,722,4.82,4.87,2.98,69.950732
30193,0.42,Very Good,E,SI1,59.8,61.0,722,4.85,4.89,2.91,69.01501499999999
30194,0.42,Good,F,SI1,63.4,56.0,722,4.75,4.78,3.02,68.5691
30195,0.42,Good,F,SI1,63.4,56.0,722,4.76,4.8,3.03,69.22944
30196,0.42,Premium,E,SI1,61.5,58.0,722,4.78,4.84,2.96,68.480192
30197,0.42,Good,F,SI1,63.6,57.0,722,4.7,4.76,3.01,67.33972
30198,0.42,Premium,E,SI1,62.0,58.0,722,4.82,4.85,3.0,70.131
30199,0.42,Premium,E,SI1,60.0,58.0,722,4.85,4.89,2.92,69.25217999999998
30200,0.42,Good,F,SI1,63.3,56.0,722,4.75,4.79,3.02,68.71255000000001
30201,0.42,Good,F,SI1,63.1,56.0,722,4.79,4.82,3.03,69.956034
30202,0.42,Very Good,J,VS2,60.9,58.0,723,4.81,4.85,2.94,68.58578999999999
30203,0.42,Very Good,D,SI1,60.2,58.0,723,4.85,4.89,2.93,69.489345
30204,0.42,Ideal,J,VS1,62.7,57.0,723,4.75,4.79,2.99,68.02997500000001
30205,0.34,Ideal,F,VS1,60.9,57.0,723,4.53,4.56,2.77,57.219336
30206,0.4,Ideal,G,SI2,62.5,53.0,723,4.75,4.79,2.98,67.80245000000001
30207,0.38,Ideal,G,SI1,61.0,55.0,723,4.69,4.73,2.87,63.66721900000002
30208,0.34,Ideal,E,SI1,60.4,57.0,723,4.53,4.55,2.74,56.47551
30209,0.43,Good,E,SI1,60.6,61.0,723,4.96,4.98,3.01,74.349408
30210,0.33,Ideal,E,VS2,61.0,57.0,723,4.43,4.46,2.71,53.543638
30211,0.33,Ideal,E,VS2,62.1,57.0,723,4.41,4.44,2.75,53.8461
30212,0.33,Ideal,E,VS2,60.3,57.0,723,4.51,4.54,2.73,55.897842000000004
30213,0.33,Ideal,E,VS2,62.1,56.0,723,4.43,4.46,2.76,54.531527999999994
30214,0.33,Premium,E,VS2,62.0,59.0,723,4.39,4.41,2.73,52.852527
30215,0.33,Ideal,E,VS2,62.3,56.0,723,4.46,4.47,2.78,55.422636
30216,0.33,Premium,E,VS2,60.7,58.0,723,4.47,4.49,2.72,54.591216
30217,0.33,Ideal,E,VS2,62.3,55.0,723,4.43,4.46,2.77,54.729106
30218,0.33,Ideal,E,VS2,62.0,56.0,723,4.46,4.48,2.77,55.346816000000004
30219,0.33,Ideal,E,VS2,61.8,55.0,723,4.45,4.48,2.76,55.023360000000004
30220,0.33,Very Good,E,VS2,62.8,56.0,723,4.41,4.45,2.78,54.55611
30221,0.33,Premium,E,VS2,60.6,60.0,723,4.43,4.48,2.7,53.585280000000004
30222,0.33,Premium,E,VS2,61.0,60.0,723,4.42,4.47,2.71,53.54255399999999
30223,0.33,Premium,E,VS2,61.1,59.0,723,4.45,4.49,2.73,54.54676500000001
30224,0.33,Ideal,E,VS2,61.3,55.0,723,4.46,4.48,2.74,54.74739200000001
30225,0.33,Premium,E,VS2,61.0,60.0,723,4.43,4.46,2.71,53.543638
30226,0.33,Ideal,E,VS2,60.6,55.0,723,4.48,4.5,2.72,54.835200000000015
30227,0.33,Premium,E,VS2,61.5,59.0,723,4.42,4.46,2.73,53.817036
30228,0.33,Ideal,E,VS2,62.6,57.0,723,4.37,4.42,2.75,53.11735
30229,0.33,Premium,E,VS2,61.7,60.0,723,4.4,4.45,2.73,53.4534
30230,0.33,Ideal,E,VS2,61.9,56.0,723,4.4,4.45,2.74,53.64920000000001
30231,0.33,Ideal,E,VS2,61.2,56.0,723,4.45,4.47,2.73,54.303795
30232,0.33,Ideal,E,VS2,62.3,57.0,723,4.4,4.43,2.75,53.603
30233,0.33,Ideal,E,VS2,60.5,56.0,723,4.48,4.51,2.72,54.95705600000001
30234,0.33,Ideal,E,VS2,61.9,54.0,723,4.42,4.47,2.75,54.33284999999999
30235,0.33,Ideal,E,VS2,60.8,57.0,723,4.45,4.47,2.71,53.905965
30236,0.33,Ideal,E,VS2,62.4,55.0,723,4.4,4.42,2.75,53.482
30237,0.33,Ideal,E,VS2,61.9,56.0,723,4.43,4.46,2.75,54.33395
30238,0.33,Ideal,E,VS2,61.1,56.0,723,4.45,4.48,2.73,54.42528000000001
30239,0.33,Ideal,E,VS2,61.6,57.0,723,4.44,4.46,2.74,54.25857600000001
30240,0.33,Ideal,E,VS2,62.3,57.0,723,4.37,4.43,2.74,53.043934
30241,0.4,Good,F,VS2,64.1,56.0,723,4.65,4.71,3.0,65.70450000000001
30242,0.33,Ideal,E,VS2,61.5,57.0,723,4.41,4.47,2.73,53.815670999999995
30243,0.33,Ideal,F,VS1,61.2,56.0,723,4.46,4.49,2.74,54.86959600000001
30244,0.33,Ideal,E,VS2,62.1,56.0,723,4.4,4.45,2.75,53.845000000000006
30245,0.33,Ideal,D,VS2,61.7,55.0,724,4.46,4.48,2.76,55.147008
30246,0.33,Good,F,VVS1,60.2,64.0,724,4.47,4.5,2.7,54.3105
30247,0.26,Very Good,F,VVS1,63.3,57.0,724,4.07,4.05,2.57,42.362595
30248,0.26,Ideal,E,VVS2,62.5,55.0,724,4.09,4.07,2.55,42.448065
30249,0.26,Premium,E,VVS2,61.7,61.0,724,4.12,4.08,2.53,42.528287999999996
30250,0.26,Premium,E,VVS2,60.8,61.0,724,4.13,4.12,2.51,42.70915599999999
30251,0.26,Premium,E,VVS2,58.9,61.0,724,4.19,4.16,2.46,42.878784
30252,0.26,Good,D,VVS2,63.6,56.0,724,4.09,4.06,2.59,43.007985999999995
30253,0.34,Very Good,F,VVS2,59.6,60.0,724,4.54,4.59,2.72,56.680992
30254,0.43,Premium,G,SI1,62.6,59.0,724,4.8,4.82,3.01,69.63936
30255,0.3,Very Good,G,VVS1,60.7,56.0,725,4.32,4.35,2.63,49.422959999999996
30256,0.31,Very Good,E,VVS1,60.4,61.0,725,4.34,4.4,2.64,50.41344
30257,0.31,Very Good,E,VVS1,62.5,59.0,725,4.3,4.34,2.7,50.3874
30258,0.35,Very Good,G,VS1,59.2,60.0,725,4.59,4.64,2.73,58.142447999999995
30259,0.34,Very Good,D,VS1,59.8,57.0,725,4.54,4.59,2.73,56.889378
30260,0.4,Very Good,E,SI1,63.0,57.0,725,4.68,4.71,2.96,65.24668799999999
30261,0.31,Ideal,E,VVS1,59.8,60.0,725,4.38,4.42,2.63,50.915748
30262,0.4,Ideal,H,VS2,61.4,55.0,725,4.76,4.78,2.93,66.665704
30263,0.4,Ideal,H,VS2,61.9,55.0,725,4.73,4.75,2.93,65.82977500000001
30264,0.36,Ideal,G,VS1,61.5,58.0,725,4.59,4.61,2.83,59.882517
30265,0.32,Ideal,F,VS1,61.3,55.0,725,4.4,4.44,2.71,52.942560000000014
30266,0.36,Ideal,G,SI1,61.8,55.0,725,4.58,4.61,2.84,59.963192
30267,0.31,Good,E,VVS1,60.9,61.0,725,4.32,4.35,2.64,49.610879999999995
30268,0.3,Very Good,F,VS2,63.4,59.0,725,4.25,4.23,2.69,48.359475
30269,0.3,Premium,G,VS1,60.8,61.0,725,4.34,4.31,2.63,49.19520199999999
30270,0.3,Premium,G,VS1,60.2,62.0,725,4.31,4.3,2.59,48.00046999999999
30271,0.31,Good,H,SI1,63.1,57.0,446,4.31,4.34,2.73,51.06574199999999
30272,0.31,Very Good,H,SI1,59.0,57.0,446,4.4,4.44,2.61,50.98896000000001
30273,0.31,Very Good,H,SI1,60.5,60.0,446,4.33,4.4,2.64,50.29728000000001
30274,0.31,Ideal,I,VS2,62.1,53.7,447,4.37,4.4,2.72,52.300160000000005
30275,0.31,Ideal,I,VS2,62.3,53.8,447,4.32,4.36,2.7,50.85504000000002
30276,0.26,Ideal,F,SI1,61.8,55.0,447,4.12,4.14,2.55,43.494839999999996
30277,0.23,Good,F,VS2,63.8,57.0,447,3.93,3.84,2.48,37.426176
30278,0.3,Very Good,D,SI2,61.2,60.0,447,4.28,4.31,2.63,48.515083999999995
30279,0.3,Very Good,D,SI2,61.4,59.0,447,4.26,4.31,2.63,48.288377999999994
30280,0.3,Very Good,D,SI2,62.4,59.0,447,4.25,4.28,2.66,48.385400000000004
30281,0.3,Very Good,G,SI1,61.0,57.0,447,4.31,4.34,2.64,49.382256
30282,0.34,Very Good,I,SI1,59.2,61.0,447,4.57,4.58,2.71,56.721926
30283,0.34,Very Good,I,SI1,61.3,61.0,447,4.45,4.49,2.74,54.74657000000001
30284,0.34,Very Good,F,SI2,60.0,62.0,447,4.51,4.55,2.72,55.81576
30285,0.34,Premium,F,SI2,60.0,58.0,447,4.55,4.58,2.74,57.09886
30286,0.34,Very Good,J,VS1,61.7,58.0,447,4.41,4.47,2.74,54.012798
30287,0.34,Very Good,F,SI2,63.0,58.0,447,4.45,4.47,2.81,55.895115000000004
30288,0.3,Very Good,G,SI1,62.6,57.0,447,4.25,4.34,2.69,49.61705
30289,0.3,Premium,D,SI2,60.9,58.0,447,4.29,4.32,2.62,48.55593600000001
30290,0.3,Good,G,SI1,63.8,56.0,447,4.26,4.3,2.73,50.00813999999999
30291,0.3,Very Good,G,SI1,59.8,57.0,447,4.32,4.37,2.6,49.08384000000001
30292,0.34,Good,F,SI2,63.3,54.0,447,4.46,4.48,2.83,56.54566400000001
30293,0.3,Good,D,SI2,63.3,57.0,447,4.26,4.3,2.71,49.64177999999999
30294,0.34,Ideal,F,SI2,60.1,56.0,447,4.54,4.55,2.73,56.39361
30295,0.34,Premium,I,SI1,60.2,59.0,447,4.52,4.55,2.73,56.145179999999996
30296,0.3,Very Good,G,SI1,60.1,62.0,447,4.35,4.37,2.62,49.80489
30297,0.3,Very Good,D,SI2,63.0,55.0,447,4.25,4.26,2.68,48.52140000000001
30298,0.3,Premium,D,SI2,62.4,58.0,447,4.28,4.31,2.68,49.437424
30299,0.3,Ideal,D,SI2,61.1,55.0,447,4.32,4.35,2.65,49.79879999999999
30300,0.3,Very Good,D,SI2,61.0,61.0,447,4.25,4.31,2.61,47.808674999999994
30301,0.3,Premium,G,VS1,62.0,60.0,725,4.31,4.27,2.66,48.953841999999995
30302,0.3,Very Good,G,VS1,63.3,56.0,725,4.31,4.28,2.72,50.175296
30303,0.3,Very Good,G,VS1,63.4,55.0,725,4.32,4.26,2.72,50.05670400000001
30304,0.3,Very Good,G,VS1,63.5,58.0,725,4.26,4.21,2.69,48.244074
30305,0.34,Premium,F,VS1,60.0,59.0,725,4.59,4.55,2.74,57.223530000000004
30306,0.41,Very Good,E,SI1,60.4,58.0,725,4.75,4.79,2.88,65.52720000000001
30307,0.41,Very Good,E,SI1,61.0,61.0,725,4.74,4.77,2.9,65.56842
30308,0.44,Ideal,J,VVS2,62.1,55.0,726,4.88,4.91,3.04,72.84083199999999
30309,0.38,Ideal,G,VS2,60.4,57.0,726,4.68,4.71,2.83,62.381124
